lat,lon,n_obs,long_adress,isAirport
19.158098657770413,-98.37139886575271,1,"Puebla International Airport, Carr Federal México-Puebla Km 91.5, 74160 Huejotzingo, Pue., Mexico",TRUE
19.292801035405667,-81.35769788866251,1,"George Town/Owen Roberts Airport, 210 Roberts Dr, George Town, Cayman Islands",TRUE
19.337096402547235,-99.56600440944456,1,"SAE, Estado de México, Mexico",TRUE
19.436298315196183,-99.07209760130795,1,"Ciudad De México, México (Lic. Benito Juárez), 15620 Ciudad de México, CDMX, Mexico",TRUE
19.469902289880604,-70.70059695555994,1,"Calle 19 84, Santiago De Los Caballeros 51000, Dominican Republic",FALSE
19.687001728033625,-79.8827956620147,1,"South Side Rd W, Cayman Islands",TRUE
19.72140211405328,-155.04800580794895,1,"216 Kauhane Ave, Hilo, HI 96720, USA",TRUE
19.738802842291406,-156.04600661381963,1,"Kupipi St, Kailua-Kona, HI 96740, USA",TRUE
19.757899525603115,-70.56999695573782,1,"Puerto Plata International Airport, 57000, Dominican Republic",TRUE
19.849899358767267,-101.02500132769956,1,"Unnamed Road, Michoacán, Mexico",TRUE
20.521801235539236,-103.31099979786842,1,"Unnamed Road, Zapote del Vallle, Jal., Mexico",TRUE
20.52239711164617,-86.92559860934075,1,"Calle 6, entre 5 y 10, 77600 San Miguel de Cozumel, Q.R., Mexico",TRUE
20.61730184083164,-100.18599630997767,1,"Querétaro Intercontinental Airport, Qro, Estatal 200, Grande, 76270 Querétaro, Qro., Mexico",FALSE
20.680098015177975,-105.25399708398221,1,"Alaska Airlines - Puerto Vallarta, International, Carretera A Tepic Km 7.5 Licenciado Gustavo Diaz Ordaz, Área Militar de Vallarta, 48311 Puerto Vallarta, Jal., Mexico",TRUE
20.78560246357337,-156.95100491038465,1,"Lānaʻi Airport, Lanai Ave, Lanai City, HI 96763, USA",TRUE
20.89860119992907,-156.4299914689604,1,"Signature Flight Support OGG - Kahului Airport, 25 Kuhea St, Kahului, HI 96732, USA",TRUE
20.93700083135874,-89.65770201879846,1,"Unnamed Road, Internacional, Mérida, Yuc., Mexico",TRUE
20.96289852369865,-156.6730057881872,1,"4050 Honoapiilani Hwy, Lahaina, HI 96761, USA",TRUE
20.993500199536587,-101.48100124811032,1,"Guanajuato International Airport (BJX), Carr. Silao-León Km 5.5, Nuevo México, 36270 Silao, Gto., Mexico",TRUE
21.036500682061156,-86.87709773198291,1,"Cancun International Airport (CUN), Cancun - Chetumal Km 22, 77565 Cancún, Q.R., Mexico",TRUE
21.152902787719935,-157.0959918804425,1,"Molokai Airport, 3980 Airport Loop, Ho'olehua, HI 96729, USA",TRUE
21.22119935689953,105.80699875910862,1,"Airport Hanoi Vietnam, Phú Minh, Sóc Sơn, Hà Nội, Vietnam",TRUE
21.31869958489694,-157.92199648579287,1,"Lagoon Dr, Honolulu, HI 96819, USA",TRUE
21.679599970471898,39.15650294745764,1,"RWY 16C/34C, Matar Al Malik Abdul Aziz, جدة 23631, Saudi Arabia",TRUE
21.70560079521493,-102.31800091354923,1,"Unnamed Road, Aguascalientes, Mexico",TRUE
21.773599426341057,-72.2659004631235,1,"83 Airport Rd, TKCA 1ZZ, Turks and Caicos Islands",TRUE
21.976002497048974,-159.33900705682066,1,"3651 Ahukini Rd, Lihue, HI 96766, USA",TRUE
22.14959724981771,113.59200550466916,1,"Macau International Airport (MFM), Macao",TRUE
22.254299557299916,-100.93100187183039,1,"Ramal a Aeropuerto de San Luis Potosí, San Luis Potosí, Mexico",TRUE
22.296400496086125,-97.86589539184263,1,"Calle Francisco Villa 330, José López Portillo, 89338 Tampico, Tamps., Mexico",TRUE
22.30890243517588,113.91499900251827,1,"Unnamed Road, Chek Lap Kok, Hong Kong",TRUE
22.336198144535917,73.22630377847769,1,"Vadodara Airport Main Runway, Harni, Vadodara, Gujarat 390022, India",TRUE
22.577098249498672,120.34999686161362,1,"812, Taiwan, Kaohsiung City, Xiaogang District, 明聖街135巷7弄11號",TRUE
22.608301531021493,108.17199665007013,1,"China, Guangxi Zhuangzuzizhiqu, Nanning Shi, Jiangnan Qu, 南宁吴圩国际机场港澳台出发",TRUE
22.639298547738072,113.81099570354613,1,"Shenzhen Bao'an International Airport, Baoan Qu, Shenzhen Shi, Guangdong Sheng, China",TRUE
22.654699653271187,88.44669842300995,1,"Unnamed Road, Majumder Pada, Motilal Colony, Dum Dum, Kolkata, West Bengal 700052, India",TRUE
22.897100907657187,-102.68699719276937,1,"Zacatecas International Airport, Tramo, Carretera Federal 45, Zacatecas - Fresnillo 23, 98500 Zac., Mexico",TRUE
22.989198143646515,-82.40910409061735,1,"Unnamed Road, La Habana, Cuba",TRUE
23.034398784104386,-81.435305022013,1,"Juan Gualberto Gómez Airport, Matanzas, Cuba",TRUE
23.077198731400657,72.63469620711535,1,"8/9, Kuber Nagar, Ahmedabad, Gujarat 382340, India",TRUE
23.151797836326693,-109.72099950836221,1,"Unnamed Road, Baja California Sur, Mexico",TRUE
23.161400608973086,-106.26600097836588,1,"Unnamed Road, Sinaloa, Mexico",TRUE
23.392400003235977,113.29900634739516,1,"Unnamed Road, Huadu Qu, Guangzhou Shi, Guangdong Sheng, China",TRUE
23.56259711627959,-75.87799829096674,1,"Exuma International Airport, Unnamed Road, Moss Town, The Bahamas",TRUE
23.59330192452065,58.28440099984671,1,"Unnamed Road, Muscat, Oman",TRUE
23.843346435893693,90.39778014361303,1,"Bawnia Road, Dhaka, Bangladesh",TRUE
24.07270144128456,-110.36200177124276,1,"Aviación General, 23206 B.C.S., Mexico",TRUE
24.124198887910918,-104.52800226177195,1,"Unnamed Road, Durango, Mexico",TRUE
24.433000221174627,54.65109800400566,1,Unnamed Road - Abu Dhabi - United Arab Emirates,TRUE
24.543999334825322,118.12799777716087,1,"Xin Da Feng Tian Ban Pen Zhong Xin, Huli Qu, Xiamen Shi, Fujian Sheng, China",FALSE
24.55340157224342,39.7050985771395,1,"Prince Mohammed Bin Abdulaziz International Airport, Medina Saudi Arabia",TRUE
24.556100203458485,-81.75959913405704,1,"3491 S Roosevelt Blvd, Key West, FL 33040, USA",TRUE
24.76450214228142,-107.47499922187143,1,"Aeropuerto Internacional de Culiacán (CUL), Carr. A Navolato, Aeropuerto Culiacan, Bachigualato, 80130 Culiacán Rosales, Sin., Mexico",TRUE
24.896666316884243,55.16139140508303,1,Unnamed Road - Dubai - United Arab Emirates,TRUE
24.90649827264869,67.1607949423063,1,"Airport Link Rd، Faisal Cantonment, Karachi, Karachi City, Sindh, Pakistan",TRUE
24.95760037839641,46.698799041422824,1,"AOC مركز عمليات شركات الطيران, King Khalid International Airport, Riyadh 13445, Saudi Arabia",TRUE
24.992401834872656,102.74400076380695,1,"Unnamed Road, Guandu Qu, Kunming Shi, Yunnan Sheng, China",FALSE
25.039000492350645,-77.46620292160168,1,"Coral Harbour Rd, Nassau, The Bahamas",TRUE
25.069401632960286,121.55199929044065,1,"Taipei Songshan Airport (TSA), No. 340-9, DunHua N Rd, Songshan District, Taipei City, Taiwan 10548",TRUE
25.077698061833782,121.23299930842359,1,"Taiwan Taoyuan International Airport 2nd Terminal 6 Platform, Dayuan District, Taoyuan City, Taiwan 337",TRUE
25.25279969360371,55.36440181105378,1,"ATC TOWER, Dubai Airport - Dubai International Airport Dubai - Dubai - United Arab Emirates",TRUE
25.261101852055155,51.56510148280744,1,"Perimeter Rd, Doha, Qatar",FALSE
25.284701983636598,-76.33100164210899,1,"Queen's Hwy, The Bahamas",TRUE
25.474901053308223,-76.6835024664073,1,"North Eleuthera Airport ELH, Airport Road, The Bahamas",TRUE
25.5682989034925,-103.41100385143054,1,"Blvd. Aeropuerto 1598, Aeropuerto Internacional Francisco Sarabia Tinoco, 27016 Torreón, Coah., Mexico",TRUE
25.778499929792144,-100.10700261876299,1,"Interjet, Aeropuerto Internacional de Monterrey, Carretera Miguel Aleman Km. 24, 66600 Cd Apodaca, N.L., Mexico",TRUE
25.7932020268152,-80.29060410227703,1,"Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA",TRUE
25.906796639277836,-97.42590391222781,1,"Brownsville South Padre Island International Airport (BRO), 700 Amelia Earhart Dr, Brownsville, TX 78521, USA",TRUE
25.935100754357304,119.66300327651791,1,"Peng Cheng Lu, Changle District, Fuzhou Shi, Fujian Sheng, China",FALSE
25.989199429373553,-111.34799911130544,1,"Loreto International Airport, México 1 Km. 5, Centro, 23880 Loreto, B.C.S., Mexico",TRUE
26.0725991660328,-80.15270462014495,1,"1410-1470 Lee Wagener Blvd, Fort Lauderdale, FL 33312, USA",TRUE
26.175800324091757,-98.23860443757523,1,"2500 S M St, McAllen, TX 78503, USA",TRUE
26.19580228071978,127.64600131776388,1,"Unnamed Road, Ōmine, Naha, Okinawa 901-0148, Japan",TRUE
26.228500982087894,-97.65440521050392,1,"Harlingen VOR-DME HRL 109.2, Harlingen, TX 78550, USA",TRUE
26.2708024561024,50.63359815863965,1,"Rayya Hwy, Al Hidd, Bahrain",TRUE
26.47120017452736,49.797899107395686,1,"Dammam Airport parking, Unnamed Road, الدمام 32552, Saudi Arabia",TRUE
26.511398893433736,-77.083501491922,1,"Leonard M. Thompson International Airport, Marsh Harbour, The Bahamas",TRUE
26.536202236384952,-81.75520454776837,1,"Southwest Florida International Airport (RSW), 11000 Terminal Access Rd, Fort Myers, FL 33913, USA",TRUE
26.55870228899974,-78.69560419219184,1,"Tower Rd, Freeport, The Bahamas",TRUE
26.683200288303716,-80.09559791670424,1,"3200 Belvedere Rd, West Palm Beach, FL 33406, USA",TRUE
26.745297454139994,-77.39129441946626,1,"S.C.Bootle Hwy, The Bahamas",TRUE
26.82419947210746,75.81219981777392,1,"Sheopur garh 70/295 k samane, Ganga Vihar Colony, Sanganer, Jaipur, Rajasthan 302029, India",TRUE
27.395398286807232,-82.55439472830662,1,"Sarasota-Bradenton Int'l Airport, 6000 Airport Cir, Sarasota, FL 34243, USA",TRUE
27.543800085324065,-99.46160004001582,1,"Laredo International Airport (LRD), 5210 Bob Bullock Loop, Laredo, TX 78041, USA",TRUE
27.696602199707506,85.35909761998536,1,"Tribhuvan International Airport (KTM), Ring Rd, Kathmandu 44600, Nepal",TRUE
27.770399163720352,-97.50119629608596,1,"Corpus Christi International Airport, 1000 International Dr, Corpus Christi, TX 78406, USA",TRUE
27.91220048843728,120.85199956339544,1,"1 Airport Ave, Longwan Qu, Wenzhou Shi, Zhejiang Sheng, China, 325024",FALSE
27.93189877743388,-15.386598241743815,1,"Gran Canaria Airport (LPA), Autopista GC-1, s/n, 35230, Las Palmas, Spain",TRUE
27.975500865643333,-82.53320101946471,1,"4001 Bessie Coleman Blvd, Tampa, FL 33607, USA",TRUE
28.04450217291094,-16.572500556527643,1,"Tenerife South Airport (TFS), 38610, Santa Cruz de Tenerife, Spain",TRUE
28.102800628565504,-80.64529935493071,1,"Orlando Melbourne International Airport (MLB), 1 Air Terminal Pkwy, Melbourne, FL 32901, USA",TRUE
28.189196934493282,113.22000119702457,1,"Kong Gang Cheng 3 Hao Lu, Changsha Xian, Changsha Shi, Hunan Sheng, China",FALSE
28.429398030945972,-81.3089964760764,1,"23 Jeff Fuqua Blvd, Orlando, FL 32827, USA",TRUE
28.482700294626994,-16.34150116226475,1,"Carretera General Norte Rodeos, 1, 38206, Santa Cruz de Tenerife, Spain",TRUE
28.566501101742826,77.10310237809342,1,"Indira Gandhi International Airport (DEL), New Delhi, Delhi 110037, India",TRUE
28.702899434451673,-105.9649976006939,1,"Aeropuerto Chihuahua, Blvd. Juan Pablo II Km. 14, 31390 Chihuahua, Chih., Mexico",TRUE
28.777601671780825,-81.23750280239997,1,"747 Control Tower Ln, Sanford, FL 32773, USA",TRUE
28.852601847163456,-96.91850394801585,1,"Victoria Regional Airport, 609 Foster Field Dr, Victoria, TX 77904, USA",TRUE
28.945501224065964,-13.60519797216872,1,"Avenida Playa Honda, 157, 35509 San Bartolomé, Las Palmas, Spain",TRUE
29.095896915709858,-111.04799840977495,1,"General Ignacio Pesqueira García International Airport, Aeropuerto, Hermosillo, Son., Mexico",TRUE
29.17989825805399,-81.05809825758861,1,"2324 Bellevue Ave, Daytona Beach, FL 32114, USA",TRUE
29.226600047935097,47.96889750420112,1,"Main Runway, Kuwait",TRUE
29.53369969654727,-98.46980436706642,1,"San Antonio IAP, 9800 Airport Blvd, San Antonio, TX 78216, USA",TRUE
29.645397818708023,-95.27889927357975,1,"7708 Airport Blvd, Houston, TX 77061, USA",TRUE
29.69009998588413,-82.27179475501424,1,"Gators VORTAC GNV 116.2, Gainesville, FL 32609, USA",TRUE
29.719200512298823,106.64199880184252,1,"Chongqing Jiangbei International Airport (CKG), Yubei Qu, China, 401120",TRUE
29.950801512246606,-94.02070114420631,1,"Air Line Dr, Beaumont, TX 77705, USA",TRUE
29.98439975735308,-95.3413975098726,1,"John F Kennedy Blvd, Houston, TX 77032, USA",TRUE
29.993400924314585,-90.25800135991292,1,"Louis Armstrong New Orleans International Airport, 1 Terminal Dr, Kenner, LA 70062, USA",TRUE
30.12189816902857,31.405598649863276,1,"Airport Rd, Sheraton Al Matar, El Nozha, Cairo Governorate, Egypt",TRUE
30.12609794966688,-93.22329859198888,1,"N Airport Dr, Lake Charles, LA 70607, USA",FALSE
30.194497651249595,-97.66989798928427,1,"Austin South Terminal, 10000 Logistics Ln, Austin, TX 78719, USA",TRUE
30.205297905687814,-91.98760051523024,1,"Lafayette Regional Airport (LFT), 200 Terminal Dr, Lafayette, LA 70508, USA",TRUE
30.229499642954142,120.43399820395774,1,"Xiang Fei Lu, Xiaoshan Qu, Hangzhou Shi, Zhejiang Sheng, China",TRUE
30.34170196797461,-85.79730147127935,1,"Johnny Reaver Rd, Panama City, FL 32409, USA",TRUE
30.396499651500918,-84.35030228925442,1,"3300 Capital Cir SW, Tallahassee, FL 32310, USA",TRUE
30.407299905939137,-89.07009942242408,1,"14035 Airport Rd, Gulfport, MS 39503, USA",TRUE
30.47340204676338,-87.18659807375668,1,"Pensacola International Airport (PNS), 2430 Airport Blvd, Pensacola, FL 32504, USA",TRUE
30.483199625060116,-86.52539904859776,1,"Unnamed Road, Valparaiso, FL 32580, USA",TRUE
30.494103011901462,-81.68789919557437,1,"Jacksonville International Airport (JAX), 2400 Yankee Clipper Dr, Jacksonville, FL 32218, USA",TRUE
30.533201651841186,-91.14959817364986,1,"Baton Rouge Metropolitan Airport (BTR), 9430 Jackie Cochran Dr, Baton Rouge, LA 70811, USA",TRUE
30.578499695124226,103.94700013919747,1,"Chengdu Shuangliu International Airport (CTU), Shuangliu, Chengdu Shi, Sichuan Sheng, China",TRUE
30.588600941052384,-96.36380058823792,1,"1 McKenzie Terminal Blvd, College Station, TX 77845, USA",TRUE
30.69120049342646,-88.24279993245675,1,"8400 Airport Blvd, Mobile, AL 36608, USA",TRUE
30.782501318080552,-83.27670543189419,1,"2703 Madison Hwy, Valdosta, GA 31601, USA",TRUE
30.783801932275505,114.20799815979227,1,"China, Wuhan Shi, Huangpi Qu, 天河国际机场",FALSE
30.917702168997575,29.696402521630567,1,"Unnamed Road, Qetaa Maryout, Al Amaria First, Alexandria Governorate, Egypt",TRUE
31.067198316903113,-97.828905236589,1,"Unnamed Road, Killeen, TX 76549, USA",TRUE
31.143401703655506,121.80500026403652,1,"Pu Dong Ji Chang Lu, Pudong Xinqu, Shanghai Shi, China",TRUE
31.197901449128356,121.33599993125424,1,"Shen Da Yi Lu, Minhang Qu, Shanghai Shi, China",TRUE
31.258801133172806,-81.46649684437992,1,"Petersville Rd, Brunswick, GA 31525, USA",TRUE
31.32129936946568,-85.44960203330422,1,"Art Morris Dr, Midland City, AL 36350, USA",TRUE
31.327401369983825,-92.54979816296853,1,"Harold Miles Park Rd, Alexandria, LA 71303, USA",TRUE
31.35620395834505,-113.52567418072688,1,"Puerto de San Felipe 514, Nueva Esperanza, 83552 Puerto Peñasco, Son., Mexico",FALSE
31.467099939592618,-89.33709775495505,1,"1007 Terminal Dr, Moselle, MS 39459, USA",FALSE
31.521599685065468,74.40360026717865,1,"Allama Iqbal International Airport, Airport Road, Cantt, Lahore, Punjab 54000, Pakistan",TRUE
31.535499641175342,-84.19450360560243,1,"3905 Newton Rd, Albany, GA 31701, USA",TRUE
31.60690164160454,-8.036300304926975,1,"Unnamed Road, Marrakech 40160, Morocco",TRUE
31.611301957471145,-97.23049665619845,1,"12940 Skeet Eason Rd, Waco, TX 76708, USA",TRUE
31.636099570844408,-106.42900174150263,1,"Ciudad Juárez International Airport, Carretera Panamericana Km. 18.5 S/N, Aeropuerto, 32698 Cd Juárez, Chih., Mexico",TRUE
31.709598596803794,74.79730248652484,1,"Sri Guru Ram Dass Jee International Airport, Amritsar, Ajnala Rd, opp. Hotel Blue Radison, Raja Sansi, Punjab 143101, India",TRUE
31.722599009175312,35.993197230962416,1,"Main Terminal - QAIA, Airport Rd., Amman, Jordan",TRUE
31.741999360118438,118.86199681976912,1,"Unnamed Road, Jiangning Qu, Nanjing Shi, Jiangsu Sheng, China",FALSE
31.807201957204324,-106.37799703858009,1,"George Perry Blvd, El Paso, TX 79925, USA",TRUE
31.942500210946523,-102.20200560792499,1,"Midland International Air & Space Port (MAF), 9506 La Force Blvd, Midland, TX 79706, USA",TRUE
31.98985517271408,44.40431506630807,1,"Al Najaf International Airport, Najaf, Iraq",TRUE
32.011398385811006,34.886701137005765,1,"Ben Gurion Airport, 7015001, Israel",TRUE
32.116100693293205,-110.94100427111222,1,"Tucson International Airport (TUS), 7250 S Tucson Blvd, Tucson, AZ 85756, USA",TRUE
32.12759995624148,-81.2021054698168,1,"442 Airways Ave, Savannah, GA 31408, USA",TRUE
32.224401175728836,-80.69750153964507,1,"Hilton Head Island Airport, 120 Beach City Rd, Hilton Head Island, SC 29926, USA",TRUE
32.30059883290328,-86.39399690786244,1,"4445 Selma Hwy, Montgomery, AL 36108, USA",TRUE
32.311198552113204,-90.0758981838865,1,"Jackson-Medgar Wiley Evers International Airport (JAN), 100 International Dr, Jackson, MS 39208, USA",TRUE
32.33259852576134,-88.75190158132023,1,"1027 US-11, Meridian, MS 39307, USA",TRUE
32.354101631812604,-95.40239459674224,1,"700 Skyway Blvd, Tyler, TX 75704, USA",TRUE
32.363996612934514,-64.67870166675392,1,"17 Waller's Point Road, St.George's, Bermuda",TRUE
32.41130000850051,-99.68190231224362,1,"2933 Airport Parking Cir, Abilene, TX 79602, USA",TRUE
32.446599938258515,-93.82559755580837,1,"Shreveport Regional Airport (SHV), 5103 Hollywood Ave Suite 300, Shreveport, LA 71109, USA",TRUE
32.510897262028095,-92.03769421525854,1,"Monroe Regional Airport, 5400 Operations Rd, Monroe, LA 71212, USA",TRUE
32.51630025403618,-84.93890183219231,1,"3250 W Britt David Rd, Columbus, GA 31909, USA",TRUE
32.54109786740945,-116.96999850699993,1,"Tijuana International Airport (TIJ), Aeropuerto S/N, Nueva Tijuana, 22435 Tijuana, B.C., Mexico",TRUE
32.65660042932986,-114.60600329217989,1,"Unnamed Road, Yuma, AZ 85365, USA",TRUE
32.68750004322128,-103.21700034199924,1,"Lea County Regional Airport, 6601 W Carlsbad Hwy, Hobbs, NM 88240, USA",TRUE
32.69279990282623,-83.64920248324259,1,"7791 Airport Dr, Macon, GA 31216, USA",TRUE
32.6978992272029,-16.774502556778966,1,"Madeira Airport, 9100-105 Santa Cruz, Madeira, Portugal",TRUE
32.733600227417504,-117.19000284117425,1,"2447 Winship Ln, San Diego, CA 92101, USA",TRUE
32.84709743705496,-96.85180020150673,1,"8008 Cedar Springs Rd, Dallas, TX 75235, USA",TRUE
32.896801525782564,-97.03800002576834,1,"2334 International Pkwy, Dallas, TX 75261, USA",TRUE
32.898600613259276,-80.04049656554652,1,"Graves Dr, Joint Base Charleston, SC 29404, USA",TRUE
33.128299393327225,-117.27999732205545,1,"McClellan-Palomar Airport, 2198 Palomar Airport Rd, Carlsbad, CA 92011, USA",TRUE
33.26250329768071,44.23459923781237,1,"Airport St, Baghdad, Iraq",TRUE
33.307801340963756,-111.65500135709244,1,"6266 S Downwind Cir, Mesa, AZ 85212, USA",TRUE
33.36749781363844,-7.589971912098015,1,"Unnamed Road, Nouasseur, Morocco",TRUE
33.369898506800034,-81.96450030075172,1,"Augusta Regional Airport, 1501 Aviation Way, Augusta, GA 30906, USA",TRUE
33.43429896297275,-112.01199990008256,1,"John S. McCain III Terminal 3, 3251 E Sky Harbor Blvd, Phoenix, AZ 85034, USA",TRUE
33.4502959446128,-88.59139891417024,1,"2080 Airport Rd, Columbus, MS 39701, USA",TRUE
33.48289724315573,-90.98560619352752,1,"Bravo St, Greenville, MS 38703, USA",TRUE
33.56289934008985,-86.75349927641729,1,"Birmingham-Shuttlesworth International Airport (BHM), 5900 Messer Airport Hwy, Birmingham, AL 35212, USA",TRUE
33.585897865986404,130.45100214749607,1,"Unnamed Road, Higashihirao, Hakata-ku, Fukuoka, 812-0853, Japan",TRUE
33.616700077052634,73.09919882120586,1,"Street Number 18, Falcon Complex Rawalpindi, Punjab 46000, Pakistan",FALSE
33.636702033680656,-84.42809849867729,1,"Concourse D, 6000 N Terminal Pkwy, Atlanta, GA 30337, USA",TRUE
33.66360240216205,-101.8229997560239,1,"Lubbock Preston Smith Int'l Airport (LBB), 5401 N Martin L King Blvd, Lubbock, TX 79403, USA",TRUE
33.67570327079521,-117.86799525930843,1,"John Wayne Airport (SNA), 18601 Airport Way, Santa Ana, CA 92707, USA",TRUE
33.679696786627275,-78.92829954152832,1,"1000 Jet Port Rd, Myrtle Beach, SC 29577, USA",TRUE
33.817699401162486,-118.15199897919888,1,"LGB, 4100 Donald Douglas Dr, Long Beach, CA 90808, USA",TRUE
33.82090223523727,35.48839849514035,1,"Beirut - Saida Hwy, Lebanon",TRUE
33.82970286697047,-116.5070027719106,1,"Palm Springs International Airport (PSP), 3400 E Tahquitz Canyon Way, Palm Springs, CA 92262, USA",TRUE
33.93879976074133,-81.11949641491483,1,"2840 Aviation Way, West Columbia, SC 29170, USA",TRUE
33.942501068097876,-118.40799652206334,1,"G Shuttle Stop at Terminal 4 Lower Level, Los Angeles, CA 90045, USA",TRUE
34.05150055904357,-6.751522663437424,1,"Unnamed Road, Salé, Morocco",TRUE
34.05599827773535,-117.6009969267775,1,"Ontario International Airport (ONT), Ontario, CA 91761, USA",TRUE
34.18540079576564,-79.72389727669108,1,"2100 Terminal Dr, Florence, SC 29506, USA",TRUE
34.20069876889563,-118.35900290100172,1,"2800 N Clybourn Ave, Burbank, CA 91505, USA",TRUE
34.26810152391482,-88.76989818566528,1,"2763 W Jackson Street Extended, Tupelo, MS 38801, USA",TRUE
34.27059961990159,-77.90260195584102,1,"1740 Airport Blvd, Wilmington, NC 28405, USA",TRUE
34.426203497903224,-119.83999566901177,1,"Santa Barbara Airport (SBA), 500 James Fowler Rd, Santa Barbara, CA 93117, USA",TRUE
34.42729784729192,135.24400609814958,1,"Kansai International Airport (KIX), 1 Senshukukokita, Izumisano-shi, Osaka 549-0001, Japan",TRUE
34.447099268691645,108.7519960965031,1,"Unnamed Road, Weicheng Qu, Xianyang Shi, Shaanxi Sheng, China",FALSE
34.51969875091267,113.84100150327713,1,"Unnamed Road, Xinzheng Shi, Zhengzhou Shi, Henan Sheng, China",FALSE
34.56589633793407,69.21230470523992,1,"Unnamed Road, Kabol, Afghanistan",TRUE
34.6372009355381,-86.77509978529372,1,"Huntsville International Airport Air Traffic Control Tower, 10000 Glenn Hearn Blvd SW, Huntsville, AL 35824, USA",TRUE
34.6544985313731,-112.41999741641726,1,"222 Ruger Rd, Prescott, AZ 86301, USA",TRUE
34.72940130393055,-92.22429510997675,1,"2201 David Grundfest Jr. Dr, Little Rock, AR 72206, USA",TRUE
34.74530088274543,-87.61019723085279,1,"Northwest Alabama Regional Airport, 1729 T Ed Campbell Dr, Muscle Shoals, AL 35661, USA",TRUE
34.78549960165181,135.43800387800295,1,"Osaka International Airport (ITM), 3 Chome-555 Hotarugaike Nishimachi, Toyonaka, Osaka 560-0036, Japan",TRUE
34.82919909268644,-77.61210089455379,1,"General Aviation, 264 State Rd 1265, Richlands, NC 28574, USA",TRUE
34.85839702192631,136.80499523351583,1,"Unnamed Road, 1-chōme Centrair, Tokoname, Aichi 479-0881, Japan",FALSE
34.87509874165437,33.62489910310096,1,"Unnamed Road, Cyprus",TRUE
34.895696574389326,-82.2189050209457,1,"Greenville-Spartanburg International Airport (GSP), 2000 GSP Dr, Greer, SC 29651, USA",TRUE
34.898899408464104,-120.45700245943226,1,"Santa Maria Airport, 3217 Terminal Dr, Santa Maria, CA 93455, USA",TRUE
34.99119717968173,-78.88030286703021,1,"3129 Doc Bennett Rd, Fayetteville, NC 28306, USA",TRUE
35.0353034707509,-85.20379740961513,1,"1000 Jubilee Dr, Chattanooga, TN 37421, USA",TRUE
35.04019653032131,-106.60900216242094,1,"Kirtland Rd SE, Albuquerque, NM 87116, USA",TRUE
35.04240241783257,-89.9767020008155,1,"2491 Winchester Rd Terminal C, Memphis, TN 38116, USA",TRUE
35.073004093670505,-77.04290170255902,1,"620 Aviation Dr, New Bern, NC 28562, USA",TRUE
35.138498899231905,-111.6709983387325,1,"Flagstaff Pulliam Airport, 6200 S Pulliam Dr, Flagstaff, AZ 86005, USA",TRUE
35.17949975905147,128.93800395705,1,"201-1 Daejeo 2(i)-dong, Gangseo-gu, Busan, South Korea",FALSE
35.21400327747425,-80.94309989852792,1,"4850 Express Dr, Charlotte, NC 28208, USA",TRUE
35.219400539904385,-101.70600177425818,1,"Terminal, Ama, 10801 Airport Blvd, Amarillo, TX 79111, USA",TRUE
35.23680126814251,-120.64199907232411,1,"757 Buckley Rd, San Luis Obispo, CA 93401, USA",TRUE
35.25949612640763,-113.93800325799278,1,"9460 Flightline Dr, Kingman, AZ 86401, USA",TRUE
35.33659905689839,-94.36740363561792,1,"6700 McKennon Blvd, Fort Smith, AR 72903, USA",TRUE
35.33969875857005,25.18029761420786,1,"Heraklion Airport N. Kazantzakis, Iraklio 716 01, Greece",TRUE
35.39309842507624,-97.60070187636633,1,"Alaska Airlines - Oklahoma City, 7100 Terminal Dr, Oklahoma City, OK 73159, USA",TRUE
35.41609695097279,51.15219944774641,1,"Tehran Province, CIP Rd, Iran",TRUE
35.43360081161404,-119.05699727576395,1,"Meadows Field Airport (BFL), 3701 Wings Way, Bakersfield, CA 93308, USA",TRUE
35.436202040003934,-82.54180111596965,1,"120 Wright Brothers Way, Fletcher, NC 28732, USA",TRUE
35.5523004780313,139.77999837064132,1,"Japan, 〒144-0041 Tōkyō-to, Ota City, Hanedakūkō, 3-chōme−3−２ 第1旅客ターミナル2F 北ウイング",TRUE
35.61710200466059,-106.08899712671611,1,"121 Aviation Dr, Santa Fe, NM 87507, USA",TRUE
35.63520174140877,-77.3853012809292,1,"900 Perkins Rd, Greenville, NC 27834, USA",TRUE
35.764701662264244,140.38600437139527,1,"Japan, 〒282-0001 Chiba, Narita, Kinone, 成田市三里塚御料牧場 Narita Airport Terminal 1 Station",TRUE
35.81100238168876,-83.99400275477436,1,"McGhee Tyson Airport (TYS), 2055 Alcoa Hwy, Alcoa, TN 37701, USA",TRUE
35.857497906763626,14.477497567365644,1,"Apron 1 Buildings, Luqa, Malta",TRUE
35.87760299579477,-78.78750089295288,1,"Terminal 1, 2400 John Brantley Blvd, Morrisville, NC 27560, USA",TRUE
36.08010346932785,-115.15199769347186,1,"LAS Concourse B, Las Vegas, NV 89119, USA",TRUE
36.097802135619446,-79.9373011370655,1,"880 Aviation Blvd, Greensboro, NC 27409, USA",TRUE
36.12450196887254,-86.67820116298121,1,"1 Terminal Dr, Nashville, TN 37214, USA",TRUE
36.19839633571057,-95.88810237883054,1,"3232 N Memorial Dr, Tulsa, OK 74115, USA",TRUE
